hora,dia,mes,ano,estacion,dia_de_la_semana,asueto,temperatura,sensacion_termica,humedad,velocidad_del_viento,rentas_de_no_registrados,rentas_de_registrados,rentas_totales
7,12,9,2012,3,3,0,21.32,25,72,0,24,533,557
8,12,9,2012,3,3,0,22.96,26.515,64,7.0015,43,727,770
9,12,9,2012,3,3,0,24.6,30.305,64,8.9981,50,278,328
10,12,9,2012,3,3,0,25.42,30.305,61,8.9981,57,148,205
11,12,9,2012,3,3,0,27.06,31.06,50,12.998,51,181,232
12,12,9,2012,3,3,0,27.88,31.82,36,8.9981,88,264,352
13,12,9,2012,3,3,0,28.7,31.82,34,8.9981,85,238,323
14,12,9,2012,3,3,0,28.7,31.82,37,11.0014,78,200,278
15,12,9,2012,3,3,0,29.52,32.575,37,8.9981,75,243,318
16,12,9,2012,3,3,0,29.52,32.575,37,11.0014,90,419,509
17,12,9,2012,3,3,0,28.7,31.82,41,19.9995,114,811,925
18,12,9,2012,3,3,0,27.06,31.06,44,16.9979,91,886,977
19,12,9,2012,3,3,0,26.24,31.06,50,12.998,78,557,635
20,12,9,2012,3,3,0,25.42,31.06,57,8.9981,38,432,470
21,12,9,2012,3,3,0,24.6,30.305,60,8.9981,27,279,306
22,12,9,2012,3,3,0,22.96,26.515,64,6.0032,23,189,212
23,12,9,2012,3,3,0,22.96,26.515,68,7.0015,16,111,127
0,13,9,2012,3,4,0,22.96,26.515,73,6.0032,11,46,57
1,13,9,2012,3,4,0,22.14,25.76,77,6.0032,6,22,28
2,13,9,2012,3,4,0,22.14,25.76,77,0,0,9,9
3,13,9,2012,3,4,0,21.32,25,83,0,2,9,11
4,13,9,2012,3,4,0,21.32,25,83,0,0,6,6
5,13,9,2012,3,4,0,21.32,25,83,0,3,54,57
6,13,9,2012,3,4,0,20.5,24.24,82,0,9,186,195
7,13,9,2012,3,4,0,22.14,25.76,77,0,22,549,571
8,13,9,2012,3,4,0,22.96,26.515,73,0,33,725,758
9,13,9,2012,3,4,0,24.6,30.305,64,6.0032,46,292,338
10,13,9,2012,3,4,0,26.24,31.06,61,6.0032,63,149,212
11,13,9,2012,3,4,0,27.06,31.06,50,11.0014,71,183,254
12,13,9,2012,3,4,0,27.88,31.82,44,7.0015,57,240,297
13,13,9,2012,3,4,0,28.7,31.82,42,0,60,223,283
14,13,9,2012,3,4,0,29.52,32.575,39,8.9981,60,214,274
15,13,9,2012,3,4,0,29.52,32.575,42,7.0015,99,253,352
16,13,9,2012,3,4,0,29.52,32.575,39,6.0032,85,406,491
17,13,9,2012,3,4,0,29.52,32.575,42,12.998,97,787,884
18,13,9,2012,3,4,0,27.88,31.82,57,16.9979,108,744,852
19,13,9,2012,3,4,0,26.24,30.305,65,8.9981,80,594,674
20,13,9,2012,3,4,0,25.42,30.305,69,7.0015,55,408,463
21,13,9,2012,3,4,0,25.42,30.305,65,7.0015,26,291,317
22,13,9,2012,3,4,0,24.6,29.545,69,8.9981,28,223,251
23,13,9,2012,3,4,0,23.78,27.275,73,7.0015,33,137,170
0,14,9,2012,3,5,0,22.96,26.515,73,6.0032,24,63,87
1,14,9,2012,3,5,0,22.96,26.515,73,6.0032,6,35,41
2,14,9,2012,3,5,0,22.96,26.515,73,0,7,23,30
3,14,9,2012,3,5,0,22.14,25.76,77,0,5,9,14
4,14,9,2012,3,5,0,22.14,25.76,77,0,1,11,12
5,14,9,2012,3,5,0,22.14,25.76,83,0,1,40,41
6,14,9,2012,3,5,0,22.14,25.76,88,0,8,144,152
7,14,9,2012,3,5,0,22.96,26.515,88,0,17,437,454
8,14,9,2012,3,5,0,24.6,28.79,78,11.0014,51,715,766
9,14,9,2012,3,5,0,25.42,29.545,78,11.0014,46,301,347
10,14,9,2012,3,5,0,27.88,31.82,65,0,75,171,246
11,14,9,2012,3,5,0,27.88,31.82,61,7.0015,84,196,280
12,14,9,2012,3,5,0,28.7,32.575,54,12.998,119,290,409
13,14,9,2012,3,5,0,28.7,32.575,54,12.998,107,301,408
14,14,9,2012,3,5,0,29.52,32.575,45,11.0014,113,258,371
15,14,9,2012,3,5,0,29.52,33.335,48,8.9981,94,273,367
16,14,9,2012,3,5,0,29.52,33.335,51,0,109,454,563
17,14,9,2012,3,5,0,29.52,33.335,51,12.998,137,757,894
18,14,9,2012,3,5,0,29.52,32.575,45,15.0013,116,692,808
19,14,9,2012,3,5,0,27.88,31.82,57,11.0014,83,496,579
20,14,9,2012,3,5,0,27.06,31.06,61,7.0015,67,337,404
21,14,9,2012,3,5,0,26.24,30.305,73,15.0013,42,270,312
22,14,9,2012,3,5,0,25.42,28.79,83,12.998,40,189,229
23,14,9,2012,3,5,0,25.42,29.545,78,6.0032,27,168,195
0,15,9,2012,3,6,0,24.6,28.03,83,7.0015,38,169,207
1,15,9,2012,3,6,0,24.6,29.545,73,0,8,101,109
2,15,9,2012,3,6,0,23.78,27.275,78,7.0015,18,75,93
3,15,9,2012,3,6,0,24.6,29.545,73,16.9979,6,31,37
4,15,9,2012,3,6,0,24.6,29.545,69,23.9994,3,3,6
5,15,9,2012,3,6,0,23.78,27.275,60,35.0008,1,15,16
6,15,9,2012,3,6,0,22.14,25.76,49,27.9993,6,27,33
7,15,9,2012,3,6,0,22.14,25.76,52,19.0012,10,63,73
8,15,9,2012,3,6,0,22.96,26.515,49,27.9993,43,169,212
9,15,9,2012,3,6,0,24.6,31.06,43,27.9993,79,263,342
10,15,9,2012,3,6,0,25.42,31.06,41,26.0027,119,323,442
11,15,9,2012,3,6,0,26.24,31.06,38,26.0027,228,399,627
12,15,9,2012,3,6,0,27.06,31.06,36,23.9994,287,419,706
13,15,9,2012,3,6,0,27.88,31.82,36,12.998,327,377,704
14,15,9,2012,3,6,0,27.88,31.82,34,22.0028,325,390,715
15,15,9,2012,3,6,0,27.88,31.82,34,19.0012,312,342,654
16,15,9,2012,3,6,0,27.06,31.06,36,15.0013,350,433,783
17,15,9,2012,3,6,0,27.06,31.06,36,16.9979,295,434,729
18,15,9,2012,3,6,0,26.24,31.06,36,19.0012,232,382,614
19,15,9,2012,3,6,0,25.42,31.06,41,11.0014,169,309,478
20,15,9,2012,3,6,0,24.6,31.06,43,6.0032,89,241,330
21,15,9,2012,3,6,0,22.96,26.515,52,7.0015,86,210,296
22,15,9,2012,3,6,0,22.96,26.515,52,0,82,197,279
23,15,9,2012,3,6,0,22.14,25.76,60,0,47,182,229
0,16,9,2012,3,7,0,22.14,25.76,64,0,28,123,151
1,16,9,2012,3,7,0,22.14,25.76,64,0,35,82,117
2,16,9,2012,3,7,0,21.32,25,63,0,27,62,89
3,16,9,2012,3,7,0,20.5,24.24,68,0,10,38,48
4,16,9,2012,3,7,0,20.5,24.24,72,0,2,6,8
5,16,9,2012,3,7,0,20.5,24.24,72,0,3,10,13
6,16,9,2012,3,7,0,20.5,24.24,72,0,9,26,35
7,16,9,2012,3,7,0,20.5,24.24,77,7.0015,28,43,71
8,16,9,2012,3,7,0,22.14,25.76,64,11.0014,34,94,128
9,16,9,2012,3,7,0,23.78,27.275,60,8.9981,70,226,296
10,16,9,2012,3,7,0,25.42,31.06,50,7.0015,160,330,490
11,16,9,2012,3,7,0,26.24,31.06,47,11.0014,183,376,559
12,16,9,2012,3,7,0,27.06,31.06,44,11.0014,188,468,656
13,16,9,2012,3,7,0,26.24,31.06,41,11.0014,240,454,694
14,16,9,2012,3,7,0,27.06,31.06,39,8.9981,225,410,635
15,16,9,2012,3,7,0,26.24,31.06,41,11.0014,215,342,557
16,16,9,2012,3,7,0,26.24,31.06,44,11.0014,194,402,596
17,16,9,2012,3,7,0,27.06,31.06,41,0,177,393,570
18,16,9,2012,3,7,0,25.42,31.06,50,11.0014,120,361,481
19,16,9,2012,3,7,0,25.42,31.06,50,8.9981,91,312,403
20,16,9,2012,3,7,0,24.6,31.06,53,7.0015,57,267,324
21,16,9,2012,3,7,0,24.6,31.06,56,7.0015,43,148,191
22,16,9,2012,3,7,0,22.96,26.515,68,6.0032,18,109,127
23,16,9,2012,3,7,0,22.14,25.76,68,7.0015,9,85,94
0,17,9,2012,3,1,0,22.14,25.76,68,11.0014,14,31,45
1,17,9,2012,3,1,0,21.32,25,72,6.0032,9,12,21
2,17,9,2012,3,1,0,21.32,25,72,0,5,8,13
3,17,9,2012,3,1,0,20.5,24.24,77,6.0032,0,7,7
4,17,9,2012,3,1,0,20.5,24.24,77,0,2,9,11
5,17,9,2012,3,1,0,19.68,23.485,82,6.0032,1,44,45
6,17,9,2012,3,1,0,19.68,23.485,82,0,7,157,164
7,17,9,2012,3,1,0,21.32,25,77,0,18,474,492
8,17,9,2012,3,1,0,22.14,25.76,77,6.0032,36,647,683
9,17,9,2012,3,1,0,23.78,27.275,68,8.9981,34,265,299
10,17,9,2012,3,1,0,25.42,30.305,65,12.998,73,129,202
11,17,9,2012,3,1,0,25.42,30.305,69,15.0013,61,191,252
12,17,9,2012,3,1,0,25.42,30.305,69,12.998,62,233,295
13,17,9,2012,3,1,0,26.24,30.305,65,16.9979,112,231,343
14,17,9,2012,3,1,0,26.24,30.305,65,16.9979,129,203,332
15,17,9,2012,3,1,0,26.24,30.305,65,16.9979,82,256,338
16,17,9,2012,3,1,0,26.24,30.305,69,16.9979,74,379,453
17,17,9,2012,3,1,0,26.24,30.305,65,15.0013,102,740,842
18,17,9,2012,3,1,0,25.42,29.545,73,11.0014,66,708,774
19,17,9,2012,3,1,0,25.42,29.545,73,7.0015,51,435,486
20,17,9,2012,3,1,0,25.42,29.545,73,8.9981,32,308,340
21,17,9,2012,3,1,0,25.42,28.79,83,15.0013,28,205,233
22,17,9,2012,3,1,0,25.42,28.79,83,16.9979,20,109,129
23,17,9,2012,3,1,0,24.6,25.76,94,16.9979,4,66,70
0,18,9,2012,3,2,0,24.6,25.76,94,16.9979,2,11,13
1,18,9,2012,3,2,0,24.6,25.76,94,12.998,0,5,5
2,18,9,2012,3,2,0,24.6,25.76,94,12.998,0,4,4
3,18,9,2012,3,2,0,25.42,27.275,94,19.0012,0,6,6
4,18,9,2012,3,2,0,25.42,27.275,94,23.9994,2,5,7
5,18,9,2012,3,2,0,26.24,28.79,89,22.0028,3,45,48
6,18,9,2012,3,2,0,26.24,28.79,89,22.0028,4,163,167
7,18,9,2012,3,2,0,26.24,28.79,89,30.0026,13,343,356
8,18,9,2012,3,2,0,27.06,30.305,83,36.9974,32,640,672
9,18,9,2012,3,2,0,27.06,30.305,83,39.0007,27,266,293
10,18,9,2012,3,2,0,27.88,31.82,79,43.0006,30,130,160
11,18,9,2012,3,2,0,27.88,31.82,79,43.0006,36,115,151
12,18,9,2012,3,2,0,27.88,31.82,83,30.0026,16,72,88
13,18,9,2012,3,2,0,28.7,33.335,74,39.0007,17,97,114
14,18,9,2012,3,2,0,24.6,25.76,94,31.0009,27,116,143
15,18,9,2012,3,2,0,24.6,27.275,88,16.9979,1,35,36
16,18,9,2012,3,2,0,24.6,27.275,88,19.9995,19,122,141
17,18,9,2012,3,2,0,24.6,27.275,88,12.998,36,302,338
18,18,9,2012,3,2,0,24.6,27.275,88,11.0014,19,262,281
19,18,9,2012,3,2,0,24.6,27.275,88,19.9995,22,302,324
20,18,9,2012,3,2,0,24.6,27.275,88,12.998,19,271,290
21,18,9,2012,3,2,0,24.6,27.275,88,12.998,21,186,207
22,18,9,2012,3,2,0,23.78,27.275,83,31.0009,14,137,151
23,18,9,2012,3,2,0,22.96,26.515,83,15.0013,11,67,78
0,19,9,2012,3,3,0,22.96,26.515,68,19.0012,3,23,26
1,19,9,2012,3,3,0,22.14,25.76,68,16.9979,0,12,12
2,19,9,2012,3,3,0,22.14,25.76,64,22.0028,0,3,3
3,19,9,2012,3,3,0,21.32,25,63,16.9979,1,4,5
4,19,9,2012,3,3,0,21.32,25,68,23.9994,0,10,10
5,19,9,2012,3,3,0,21.32,25,68,19.0012,2,54,56
6,19,9,2012,3,3,0,21.32,25,63,16.9979,6,166,172
7,19,9,2012,3,3,0,21.32,25,63,15.0013,16,529,545
8,19,9,2012,3,3,0,21.32,25,59,15.0013,39,758,797
9,19,9,2012,3,3,0,22.14,25.76,60,16.9979,26,336,362
10,19,9,2012,3,3,0,22.96,26.515,52,12.998,23,169,192
11,19,9,2012,3,3,0,24.6,31.06,43,16.9979,44,203,247
12,19,9,2012,3,3,0,24.6,31.06,43,16.9979,53,260,313
13,19,9,2012,3,3,0,24.6,31.06,40,16.9979,55,234,289
14,19,9,2012,3,3,0,25.42,31.06,38,16.9979,59,227,286
15,19,9,2012,3,3,0,25.42,31.06,35,0,57,254,311
16,19,9,2012,3,3,0,25.42,31.06,35,0,69,397,466
17,19,9,2012,3,3,0,24.6,31.06,38,15.0013,74,812,886
18,19,9,2012,3,3,0,23.78,27.275,40,19.0012,85,807,892
19,19,9,2012,3,3,0,22.96,26.515,43,15.0013,72,539,611
20,19,9,2012,3,3,0,21.32,25,48,11.0014,31,378,409
21,19,9,2012,3,3,0,20.5,24.24,59,11.0014,25,324,349
22,19,9,2012,3,3,0,20.5,24.24,63,6.0032,31,198,229
23,19,9,2012,3,3,0,19.68,23.485,67,6.0032,17,106,123
0,1,10,2012,4,1,0,18.86,22.725,72,7.0015,6,39,45
1,1,10,2012,4,1,0,18.04,21.97,77,6.0032,5,13,18
2,1,10,2012,4,1,0,18.86,22.725,72,0,6,6,12
3,1,10,2012,4,1,0,18.04,21.97,77,0,1,6,7
4,1,10,2012,4,1,0,17.22,21.21,82,7.0015,0,10,10
5,1,10,2012,4,1,0,18.04,21.97,77,0,2,34,36
6,1,10,2012,4,1,0,18.04,21.97,77,7.0015,8,147,155
7,1,10,2012,4,1,0,18.04,21.97,77,11.0014,13,470,483
8,1,10,2012,4,1,0,18.86,22.725,77,7.0015,40,744,784
9,1,10,2012,4,1,0,21.32,25,63,0,26,314,340
10,1,10,2012,4,1,0,22.14,25.76,56,0,44,135,179
11,1,10,2012,4,1,0,23.78,27.275,46,0,76,196,272
12,1,10,2012,4,1,0,24.6,31.06,43,11.0014,61,262,323
13,1,10,2012,4,1,0,24.6,31.06,43,11.0014,80,225,305
14,1,10,2012,4,1,0,24.6,31.06,43,7.0015,51,193,244
15,1,10,2012,4,1,0,25.42,31.06,43,8.9981,95,234,329
16,1,10,2012,4,1,0,25.42,31.06,46,16.9979,51,408,459
17,1,10,2012,4,1,0,22.96,26.515,60,16.9979,65,791,856
18,1,10,2012,4,1,0,22.96,26.515,64,7.0015,42,571,613
19,1,10,2012,4,1,0,22.14,25.76,68,7.0015,33,483,516
20,1,10,2012,4,1,0,22.14,25.76,68,0,11,251,262
21,1,10,2012,4,1,0,22.14,25.76,73,8.9981,13,205,218
22,1,10,2012,4,1,0,22.14,25.76,77,6.0032,17,190,207
23,1,10,2012,4,1,0,22.14,25.76,77,0,17,88,105
0,2,10,2012,4,2,0,22.96,26.515,73,0,1,30,31
1,2,10,2012,4,2,0,22.14,25.76,77,7.0015,0,11,11
2,2,10,2012,4,2,0,22.14,25.76,77,7.0015,0,2,2
3,2,10,2012,4,2,0,22.14,25.76,88,12.998,1,4,5
4,2,10,2012,4,2,0,22.96,26.515,83,6.0032,2,8,10
5,2,10,2012,4,2,0,22.96,26.515,83,8.9981,1,42,43
6,2,10,2012,4,2,0,23.78,27.275,83,7.0015,3,176,179
7,2,10,2012,4,2,0,23.78,27.275,83,7.0015,4,256,260
8,2,10,2012,4,2,0,24.6,27.275,88,0,6,128,134
9,2,10,2012,4,2,0,23.78,27.275,88,8.9981,3,83,86
10,2,10,2012,4,2,0,23.78,27.275,88,8.9981,3,42,45
11,2,10,2012,4,2,0,23.78,27.275,94,8.9981,7,92,99
12,2,10,2012,4,2,0,24.6,27.275,88,12.998,6,98,104
13,2,10,2012,4,2,0,24.6,27.275,88,8.9981,6,148,154
14,2,10,2012,4,2,0,24.6,27.275,88,8.9981,16,147,163
15,2,10,2012,4,2,0,25.42,28.79,83,8.9981,14,195,209
16,2,10,2012,4,2,0,25.42,28.03,88,8.9981,46,328,374
17,2,10,2012,4,2,0,25.42,28.03,88,7.0015,38,677,715
18,2,10,2012,4,2,0,25.42,27.275,94,6.0032,48,639,687
19,2,10,2012,4,2,0,25.42,27.275,94,0,27,368,395
20,2,10,2012,4,2,0,25.42,27.275,94,8.9981,20,286,306
21,2,10,2012,4,2,0,25.42,27.275,94,7.0015,24,265,289
22,2,10,2012,4,2,0,25.42,27.275,94,7.0015,28,212,240
23,2,10,2012,4,2,0,25.42,27.275,94,0,11,87,98
0,3,10,2012,4,3,0,25.42,27.275,94,0,5,47,52
1,3,10,2012,4,3,0,25.42,27.275,94,0,3,16,19
2,3,10,2012,4,3,0,25.42,27.275,94,0,2,7,9
3,3,10,2012,4,3,0,24.6,25.76,94,0,0,7,7
4,3,10,2012,4,3,0,24.6,25,100,0,2,9,11
5,3,10,2012,4,3,0,25.42,27.275,94,7.0015,2,32,34
6,3,10,2012,4,3,0,24.6,25.76,94,8.9981,4,173,177
7,3,10,2012,4,3,0,24.6,25.76,94,12.998,11,504,515
8,3,10,2012,4,3,0,25.42,28.03,88,7.0015,28,781,809
9,3,10,2012,4,3,0,25.42,28.79,83,12.998,30,332,362
10,3,10,2012,4,3,0,27.06,30.305,78,11.0014,29,146,175
11,3,10,2012,4,3,0,27.06,30.305,78,11.0014,52,178,230
12,3,10,2012,4,3,0,28.7,32.575,70,7.0015,69,289,358
13,3,10,2012,4,3,0,28.7,33.335,74,7.0015,55,224,279
14,3,10,2012,4,3,0,29.52,34.09,70,11.0014,56,195,251
15,3,10,2012,4,3,0,29.52,34.09,62,11.0014,59,260,319
16,3,10,2012,4,3,0,29.52,33.335,58,0,42,436,478
17,3,10,2012,4,3,0,28.7,32.575,65,0,84,833,917
18,3,10,2012,4,3,0,28.7,32.575,65,0,54,756,810
19,3,10,2012,4,3,0,28.7,32.575,65,0,49,544,593
20,3,10,2012,4,3,0,28.7,32.575,65,0,48,449,497
21,3,10,2012,4,3,0,27.06,31.06,74,0,14,195,209
22,3,10,2012,4,3,0,27.06,31.06,74,0,9,232,241
23,3,10,2012,4,3,0,27.06,30.305,78,0,21,199,220
0,4,10,2012,4,4,0,26.24,28.79,89,0,11,65,76
1,4,10,2012,4,4,0,25.42,27.275,94,0,2,23,25
2,4,10,2012,4,4,0,26.24,28.79,89,0,3,10,13
3,4,10,2012,4,4,0,25.42,28.03,88,0,5,6,11
4,4,10,2012,4,4,0,26.24,28.79,89,0,0,10,10
5,4,10,2012,4,4,0,26.24,28.79,89,7.0015,2,37,39
6,4,10,2012,4,4,0,25.42,27.275,94,6.0032,1,132,133
7,4,10,2012,4,4,0,26.24,28.79,89,6.0032,12,379,391
8,4,10,2012,4,4,0,26.24,28.79,89,0,27,711,738
9,4,10,2012,4,4,0,26.24,28.79,89,12.998,40,319,359
10,4,10,2012,4,4,0,27.06,30.305,83,8.9981,27,150,177
11,4,10,2012,4,4,0,28.7,32.575,70,7.0015,38,176,214
12,4,10,2012,4,4,0,29.52,33.335,54,12.998,57,231,288
13,4,10,2012,4,4,0,29.52,33.335,58,22.0028,63,231,294
14,4,10,2012,4,4,0,28.7,32.575,61,16.9979,56,211,267
15,4,10,2012,4,4,0,29.52,33.335,54,19.0012,77,248,325
16,4,10,2012,4,4,0,28.7,32.575,54,19.0012,86,411,497
17,4,10,2012,4,4,0,28.7,32.575,51,15.0013,112,789,901
18,4,10,2012,4,4,0,27.06,31.06,57,7.0015,75,812,887
19,4,10,2012,4,4,0,27.06,31.06,57,7.0015,67,467,534
20,4,10,2012,4,4,0,26.24,30.305,65,7.0015,50,391,441
21,4,10,2012,4,4,0,25.42,30.305,69,0,33,288,321
22,4,10,2012,4,4,0,26.24,31.06,47,8.9981,29,203,232
23,4,10,2012,4,4,0,24.6,31.06,56,6.0032,18,137,155
0,5,10,2012,4,5,0,22.96,26.515,73,0,16,86,102
1,5,10,2012,4,5,0,22.14,25.76,68,7.0015,3,43,46
2,5,10,2012,4,5,0,22.14,25.76,73,6.0032,1,10,11
3,5,10,2012,4,5,0,22.14,25.76,73,0,5,11,16
4,5,10,2012,4,5,0,22.14,25.76,77,0,0,11,11
5,5,10,2012,4,5,0,21.32,25,77,0,0,41,41
6,5,10,2012,4,5,0,21.32,25,83,0,4,133,137
7,5,10,2012,4,5,0,21.32,25,83,7.0015,11,417,428
8,5,10,2012,4,5,0,23.78,27.275,64,0,36,749,785
9,5,10,2012,4,5,0,24.6,30.305,60,6.0032,58,326,384
10,5,10,2012,4,5,0,27.06,31.06,54,0,68,192,260
11,5,10,2012,4,5,0,28.7,32.575,48,12.998,90,214,304
12,5,10,2012,4,5,0,29.52,32.575,42,11.0014,161,307,468
13,5,10,2012,4,5,0,28.7,32.575,48,0,117,307,424
14,5,10,2012,4,5,0,30.34,32.575,37,15.0013,113,287,400
15,5,10,2012,4,5,0,29.52,32.575,39,16.9979,150,320,470
16,5,10,2012,4,5,0,29.52,32.575,37,0,153,481,634
17,5,10,2012,4,5,0,28.7,31.82,42,11.0014,158,742,900
18,5,10,2012,4,5,0,26.24,31.06,57,8.9981,106,655,761
19,5,10,2012,4,5,0,25.42,29.545,73,11.0014,67,433,500
20,5,10,2012,4,5,0,24.6,28.79,78,8.9981,66,306,372
21,5,10,2012,4,5,0,24.6,29.545,69,15.0013,47,220,267
22,5,10,2012,4,5,0,24.6,29.545,73,19.0012,63,201,264
23,5,10,2012,4,5,0,23.78,27.275,78,15.0013,23,148,171
0,6,10,2012,4,6,0,22.96,26.515,83,11.0014,37,154,191
1,6,10,2012,4,6,0,22.96,26.515,83,16.9979,25,116,141
2,6,10,2012,4,6,0,22.96,26.515,78,12.998,13,62,75
3,6,10,2012,4,6,0,22.14,25.76,77,15.0013,2,54,56
4,6,10,2012,4,6,0,22.14,25.76,83,16.9979,4,7,11
5,6,10,2012,4,6,0,22.14,25.76,83,12.998,2,8,10
6,6,10,2012,4,6,0,22.14,25.76,88,16.9979,2,28,30
7,6,10,2012,4,6,0,22.14,25.76,83,19.9995,13,71,84
8,6,10,2012,4,6,0,22.96,26.515,83,12.998,22,184,206
9,6,10,2012,4,6,0,24.6,29.545,73,12.998,130,265,395
10,6,10,2012,4,6,0,25.42,30.305,69,19.0012,198,341,539
11,6,10,2012,4,6,0,26.24,30.305,65,16.9979,258,389,647
12,6,10,2012,4,6,0,28.7,32.575,54,7.0015,362,381,743
13,6,10,2012,4,6,0,26.24,31.06,57,35.0008,310,400,710
14,6,10,2012,4,6,0,24.6,31.06,56,27.9993,269,307,576
15,6,10,2012,4,6,0,24.6,31.06,46,27.9993,279,341,620
16,6,10,2012,4,6,0,24.6,31.06,43,35.0008,317,342,659
17,6,10,2012,4,6,0,22.14,25.76,49,26.0027,268,342,610
18,6,10,2012,4,6,0,21.32,25,48,27.9993,183,312,495
19,6,10,2012,4,6,0,19.68,23.485,55,15.0013,102,239,341
20,6,10,2012,4,6,0,19.68,23.485,55,16.9979,75,172,247
21,6,10,2012,4,6,0,18.86,22.725,59,8.9981,78,137,215
22,6,10,2012,4,6,0,18.04,21.97,62,8.9981,45,140,185
23,6,10,2012,4,6,0,18.04,21.97,62,8.9981,37,142,179
0,7,10,2012,4,7,0,18.04,21.97,62,11.0014,28,99,127
1,7,10,2012,4,7,0,18.04,21.97,54,15.0013,29,80,109
2,7,10,2012,4,7,0,17.22,21.21,62,8.9981,10,64,74
3,7,10,2012,4,7,0,18.04,21.97,62,8.9981,5,17,22
4,7,10,2012,4,7,0,18.04,21.97,54,16.9979,5,6,11
5,7,10,2012,4,7,0,18.04,21.97,54,8.9981,2,8,10
6,7,10,2012,4,7,0,18.04,21.97,54,12.998,4,19,23
7,7,10,2012,4,7,0,17.22,21.21,58,11.0014,6,29,35
8,7,10,2012,4,7,0,17.22,21.21,67,8.9981,11,51,62
9,7,10,2012,4,7,0,16.4,20.455,71,8.9981,16,70,86
10,7,10,2012,4,7,0,17.22,21.21,67,12.998,41,144,185
11,7,10,2012,4,7,0,17.22,21.21,71,7.0015,76,260,336
12,7,10,2012,4,7,0,17.22,21.21,71,0,100,292,392
13,7,10,2012,4,7,0,18.04,21.97,72,6.0032,80,240,320
14,7,10,2012,4,7,0,18.04,21.97,67,0,71,243,314
15,7,10,2012,4,7,0,17.22,21.21,77,8.9981,74,232,306
16,7,10,2012,4,7,0,16.4,20.455,82,11.0014,87,246,333
17,7,10,2012,4,7,0,16.4,20.455,82,15.0013,35,122,157
18,7,10,2012,4,7,0,16.4,20.455,82,12.998,24,82,106
19,7,10,2012,4,7,0,16.4,20.455,82,7.0015,17,97,114
20,7,10,2012,4,7,0,16.4,20.455,82,8.9981,19,97,116
21,7,10,2012,4,7,0,15.58,19.695,87,7.0015,22,91,113
22,7,10,2012,4,7,0,15.58,19.695,87,8.9981,7,72,79
23,7,10,2012,4,7,0,14.76,17.425,93,8.9981,12,68,80
0,8,10,2012,4,1,1,15.58,19.695,76,19.0012,7,44,51
1,8,10,2012,4,1,1,13.94,16.665,87,11.0014,2,35,37
2,8,10,2012,4,1,1,13.94,16.665,81,12.998,3,12,15
3,8,10,2012,4,1,1,13.94,17.425,81,7.0015,2,8,10
4,8,10,2012,4,1,1,13.12,16.665,87,8.9981,1,6,7
5,8,10,2012,4,1,1,13.94,15.91,76,15.0013,2,17,19
6,8,10,2012,4,1,1,13.94,17.425,76,7.0015,5,54,59
7,8,10,2012,4,1,1,13.94,16.665,76,11.0014,3,151,154
8,8,10,2012,4,1,1,14.76,17.425,71,15.0013,23,374,397
9,8,10,2012,4,1,1,15.58,19.695,66,11.0014,59,273,332
10,8,10,2012,4,1,1,15.58,19.695,68,8.9981,69,229,298
11,8,10,2012,4,1,1,16.4,20.455,62,6.0032,72,236,308
12,8,10,2012,4,1,1,17.22,21.21,63,11.0014,74,267,341
13,8,10,2012,4,1,1,17.22,21.21,62,12.998,82,323,405
14,8,10,2012,4,1,1,17.22,21.21,58,7.0015,121,299,420
15,8,10,2012,4,1,1,17.22,21.21,58,12.998,76,294,370
16,8,10,2012,4,1,1,17.22,21.21,58,12.998,61,316,377
17,8,10,2012,4,1,1,17.22,21.21,66,16.9979,81,416,497
18,8,10,2012,4,1,1,17.22,21.21,66,19.0012,41,415,456
19,8,10,2012,4,1,1,16.4,20.455,71,16.9979,38,333,371
20,8,10,2012,4,1,1,16.4,20.455,71,15.0013,20,207,227
21,8,10,2012,4,1,1,16.4,20.455,76,15.0013,17,134,151
22,8,10,2012,4,1,1,16.4,20.455,76,16.9979,6,101,107
23,8,10,2012,4,1,1,16.4,20.455,71,15.0013,9,60,69
0,9,10,2012,4,2,0,15.58,19.695,82,15.0013,9,22,31
1,9,10,2012,4,2,0,14.76,17.425,87,15.0013,0,13,13
2,9,10,2012,4,2,0,14.76,16.665,87,16.9979,2,5,7
3,9,10,2012,4,2,0,14.76,16.665,87,19.0012,0,3,3
4,9,10,2012,4,2,0,14.76,17.425,87,11.0014,1,6,7
5,9,10,2012,4,2,0,15.58,19.695,82,12.998,0,19,19
6,9,10,2012,4,2,0,15.58,19.695,82,16.9979,2,141,143
7,9,10,2012,4,2,0,15.58,19.695,83,16.9979,5,357,362
8,9,10,2012,4,2,0,17.22,21.21,80,12.998,15,698,713
9,9,10,2012,4,2,0,17.22,21.21,77,15.0013,37,345,382
10,9,10,2012,4,2,0,18.04,21.97,75,15.0013,33,131,164
11,9,10,2012,4,2,0,19.68,23.485,69,12.998,37,156,193
12,9,10,2012,4,2,0,19.68,23.485,69,12.998,43,217,260
13,9,10,2012,4,2,0,20.5,24.24,67,8.9981,54,184,238
14,9,10,2012,4,2,0,22.14,25.76,64,12.998,43,201,244
15,9,10,2012,4,2,0,21.32,25,63,11.0014,59,195,254
16,9,10,2012,4,2,0,20.5,24.24,72,11.0014,70,354,424
17,9,10,2012,4,2,0,21.32,25,68,11.0014,73,733,806
